customer_id,region,city,age,gender,segment,signup_date,preferred_channel,preferred_category
GM02642,Central Asia,Bishkek,31,M,Standard,2021-12-02,Online,Food & Grocery
GM02643,North America,Los Angeles,48,F,Premium,2023-07-24,Online,Sports
GM02644,North America,New York,44,F,Standard,2023-05-02,Mobile App,Electronics
GM02645,Central Asia,Astana,34,F,Premium,2021-11-23,In-Store,Home & Garden
GM02646,Europe,Amsterdam,63,F,Budget,2022-10-13,In-Store,Sports
GM02647,Southeast Asia,Jakarta,46,M,Standard,2020-01-21,In-Store,Electronics
GM02648,MENA,Dubai,53,M,Standard,2021-02-02,Call Center,Food & Grocery
GM02649,MENA,Istanbul,54,M,Standard,2020-07-20,Online,Food & Grocery
GM02650,MENA,Riyadh,43,M,Budget,2021-04-10,Online,Fashion
GM02651,Europe,Amsterdam,70,F,Standard,2023-03-20,Call Center,Sports
GM02652,Europe,Berlin,34,F,Budget,2022-06-14,Call Center,Home & Garden
GM02653,Europe,Amsterdam,39,M,Standard,2023-03-28,Online,Electronics
GM02654,Central Asia,Tashkent,42,M,Standard,2020-11-05,Online,Fashion
GM02655,North America,Los Angeles,19,F,Budget,2021-05-18,In-Store,Home & Garden
GM02656,MENA,Cairo,39,F,Standard,2020-01-26,Online,Fashion
GM02657,North America,Los Angeles,22,F,Standard,2020-03-06,In-Store,Home & Garden
GM02658,Southeast Asia,Bangkok,21,F,Standard,2020-09-19,Online,Beauty
GM02659,Europe,Warsaw,53,F,Standard,2021-04-16,Online,Beauty
GM02660,North America,Chicago,23,F,Standard,2020-06-15,In-Store,Beauty
GM02661,MENA,Cairo,69,M,Standard,2022-03-10,Call Center,Fashion
GM02662,Southeast Asia,Singapore,38,M,Standard,2023-03-23,In-Store,Beauty
GM02663,Europe,London,30,M,Budget,2020-12-08,Online,Electronics
GM02664,North America,New York,71,F,Standard,2021-12-18,Call Center,Electronics
GM02665,North America,Chicago,54,F,Standard,2021-02-16,In-Store,Beauty
GM02666,Europe,London,42,F,Standard,2023-04-22,Online,Home & Garden
GM02667,Europe,London,43,M,Budget,2023-05-02,Online,Home & Garden
GM02668,North America,Toronto,56,M,Standard,2022-10-22,Online,Fashion
GM02669,North America,Chicago,37,M,Standard,2023-05-23,In-Store,Home & Garden
GM02670,Europe,Amsterdam,50,M,Budget,2021-11-17,In-Store,Sports
GM02671,North America,New York,31,F,Budget,2022-03-07,Online,Home & Garden
GM02672,MENA,Istanbul,53,F,Standard,2021-04-27,Online,Electronics
GM02673,North America,Toronto,34,F,Standard,2022-11-21,Online,Food & Grocery
GM02674,Europe,Berlin,38,F,Standard,2020-01-15,In-Store,Home & Garden
GM02675,Southeast Asia,Jakarta,63,F,Standard,2023-09-03,Online,Fashion
GM02676,Europe,Berlin,33,F,Budget,2023-06-20,Online,Home & Garden
GM02677,Europe,Paris,63,M,Budget,2020-01-17,Mobile App,Fashion
GM02678,Central Asia,Astana,33,F,Premium,2021-06-17,In-Store,Sports
GM02679,Central Asia,Tashkent,37,F,Standard,2020-03-21,Online,Beauty
GM02680,MENA,Cairo,46,F,Standard,2021-10-17,In-Store,Sports
GM02681,Europe,London,45,M,Budget,2021-03-11,Online,Electronics
GM02682,North America,Los Angeles,25,M,Standard,2022-10-28,Mobile App,Food & Grocery
GM02683,Central Asia,Almaty,41,M,Standard,2022-10-15,Mobile App,Sports
GM02684,MENA,Dubai,20,F,Premium,2021-11-09,In-Store,Sports
GM02685,Europe,Amsterdam,42,M,Standard,2023-08-03,Mobile App,Electronics
GM02686,Central Asia,Tashkent,36,F,Premium,2022-02-18,Online,Electronics
GM02687,Europe,Berlin,50,F,Budget,2020-07-04,Mobile App,Beauty
GM02688,MENA,Istanbul,19,M,Budget,2021-02-25,Online,Beauty
GM02689,MENA,Dubai,32,F,Standard,2021-04-10,Online,Home & Garden
GM02690,MENA,Dubai,39,F,Standard,2020-03-23,Mobile App,Fashion
GM02691,MENA,Dubai,27,M,Budget,2021-07-20,In-Store,Electronics
GM02692,North America,Toronto,35,F,Standard,2021-10-04,Call Center,Sports
GM02693,Central Asia,Bishkek,39,M,Standard,2020-11-20,Online,Sports
GM02694,MENA,Dubai,63,M,Budget,2023-12-13,In-Store,Beauty
GM02695,Southeast Asia,Bangkok,66,F,Budget,2020-02-20,Online,Fashion
GM02696,MENA,Riyadh,44,F,Budget,2022-11-16,In-Store,Electronics
GM02697,North America,Chicago,30,Other,Premium,2021-11-07,Online,Beauty
GM02698,Europe,London,50,F,Premium,2022-09-07,Online,Fashion
GM02699,North America,New York,22,F,Premium,2022-03-03,Online,Electronics
GM02700,North America,Los Angeles,43,F,Standard,2022-12-21,Mobile App,Sports
GM02701,MENA,Dubai,30,F,Budget,2021-10-18,Online,Sports
GM02702,Southeast Asia,Manila,44,F,Standard,2023-04-09,Mobile App,Beauty
GM02703,Europe,Berlin,31,M,Standard,2023-08-02,Online,Fashion
GM02704,Central Asia,Bishkek,41,F,Standard,2020-04-26,Online,Sports
GM02705,North America,New York,20,M,Standard,2022-10-24,Online,Fashion
GM02706,North America,Toronto,64,F,Budget,2022-12-25,Call Center,Beauty
GM02707,Europe,Amsterdam,68,M,Standard,2022-12-19,Online,Home & Garden
GM02708,Europe,London,66,F,Standard,2022-06-23,Online,Fashion
GM02709,Central Asia,Astana,47,M,Standard,2021-05-16,Mobile App,Food & Grocery
GM02710,Europe,London,52,M,Premium,2022-03-09,Online,Fashion
GM02711,North America,Los Angeles,65,F,Standard,2022-05-06,Mobile App,Beauty
GM02712,MENA,Cairo,31,M,Standard,2023-06-06,Online,Food & Grocery
GM02713,Europe,Paris,29,F,Standard,2023-01-28,In-Store,Home & Garden
GM02714,MENA,Riyadh,45,M,Budget,2023-02-16,Online,Sports
GM02715,Central Asia,Bishkek,61,M,Standard,2020-03-09,In-Store,Electronics
GM02716,Europe,Berlin,46,M,Premium,2021-10-25,Mobile App,Beauty
GM02717,North America,Toronto,60,F,Standard,2022-03-02,Mobile App,Electronics
GM02718,Southeast Asia,Singapore,34,M,Premium,2020-08-08,In-Store,Home & Garden
GM02719,North America,New York,57,F,Standard,2022-10-06,Mobile App,Food & Grocery
GM02720,Central Asia,Almaty,66,M,Standard,2020-08-10,Online,Home & Garden
GM02721,Southeast Asia,Manila,38,M,Premium,2021-11-07,Online,Fashion
GM02722,North America,Los Angeles,40,M,Budget,2020-07-29,In-Store,Electronics
GM02723,North America,Toronto,37,M,Budget,2022-07-19,In-Store,Electronics
GM02724,MENA,Riyadh,28,F,Budget,2022-06-04,Online,Home & Garden
GM02725,MENA,Istanbul,51,F,Standard,2022-05-31,In-Store,Food & Grocery
GM02726,Europe,Warsaw,27,F,Standard,2020-09-18,Online,Electronics
GM02727,Central Asia,Bishkek,27,M,Budget,2021-06-01,Mobile App,Sports
GM02728,Europe,Berlin,60,M,Standard,2023-06-25,Mobile App,Home & Garden
GM02729,Europe,London,23,M,Budget,2022-03-08,In-Store,Fashion
GM02730,MENA,Dubai,53,F,Premium,2023-07-04,Online,Fashion
GM02731,North America,Toronto,41,M,Premium,2022-12-22,In-Store,Fashion
GM02732,MENA,Dubai,29,F,Budget,2023-11-16,Mobile App,Electronics
GM02733,Central Asia,Bishkek,60,M,Budget,2021-06-23,Online,Home & Garden
GM02734,Southeast Asia,Jakarta,40,M,Budget,2021-02-20,In-Store,Fashion
GM02735,Southeast Asia,Manila,44,M,Budget,2020-02-22,Call Center,Home & Garden
GM02736,North America,Los Angeles,62,M,Premium,2020-02-07,Online,Electronics
GM02737,Southeast Asia,Bangkok,54,F,Standard,2020-11-03,Online,Sports
GM02738,MENA,Riyadh,23,M,Budget,2022-04-25,Online,Sports
GM02739,Southeast Asia,Jakarta,18,F,Premium,2022-06-16,In-Store,Sports
GM02740,Central Asia,Astana,23,M,Standard,2020-02-22,Mobile App,Electronics
GM02741,Europe,Berlin,67,F,Standard,2021-08-28,In-Store,Fashion
GM02742,Europe,Warsaw,39,M,Premium,2021-03-27,Online,Electronics
GM02743,Europe,Warsaw,58,F,Standard,2021-04-05,In-Store,Home & Garden
GM02744,Europe,Warsaw,41,F,Standard,2022-02-13,In-Store,Sports
GM02745,North America,Los Angeles,42,F,Budget,2023-03-06,In-Store,Home & Garden
GM02746,North America,New York,32,M,Standard,2023-10-27,Online,Electronics
GM02747,North America,Los Angeles,43,F,Standard,2023-07-03,In-Store,Beauty
GM02748,Europe,Berlin,25,M,Standard,2021-01-29,In-Store,Beauty
GM02749,North America,Toronto,68,M,Standard,2022-11-26,Online,Electronics
GM02750,North America,Chicago,41,M,Premium,2023-03-16,In-Store,Fashion
GM02751,MENA,Cairo,65,M,Standard,2022-10-28,Call Center,Food & Grocery
GM02752,North America,New York,55,Other,Premium,2023-06-28,Online,Home & Garden
GM02753,Europe,Berlin,23,M,Standard,2021-10-08,Call Center,Electronics
GM02754,Europe,Amsterdam,71,F,Standard,2024-01-10,Online,Electronics
GM02755,Southeast Asia,Manila,52,F,Standard,2020-09-19,Mobile App,Beauty
GM02756,Europe,London,59,F,Premium,2021-09-23,Online,Sports
GM02757,MENA,Riyadh,18,F,Standard,2024-01-02,Online,Sports
GM02758,Southeast Asia,Manila,63,M,Standard,2023-07-06,In-Store,Food & Grocery
GM02759,North America,New York,53,F,Premium,2023-09-08,In-Store,Fashion
GM02760,Central Asia,Astana,29,M,Budget,2021-06-13,Mobile App,Fashion
GM02761,Europe,Paris,55,F,Premium,2020-10-27,In-Store,Food & Grocery
GM02762,Central Asia,Tashkent,28,F,Budget,2021-04-29,In-Store,Fashion
GM02763,North America,Toronto,29,Other,Premium,2020-04-01,Mobile App,Beauty
GM02764,MENA,Istanbul,59,M,Budget,2023-04-02,In-Store,Electronics
GM02765,Europe,Warsaw,67,M,Premium,2023-09-20,Online,Fashion
GM02766,Southeast Asia,Manila,56,M,Budget,2020-11-10,Online,Beauty
GM02767,MENA,Cairo,24,M,Standard,2022-08-02,Online,Home & Garden
GM02768,Europe,Warsaw,28,M,Standard,2020-08-25,Mobile App,Electronics
GM02769,MENA,Riyadh,53,F,Standard,2020-03-23,Online,Food & Grocery
GM02770,North America,Chicago,69,M,Premium,2021-10-30,Online,Home & Garden
GM02771,Central Asia,Astana,48,F,Budget,2023-02-06,Online,Sports
GM02772,Europe,London,50,F,Premium,2020-06-26,In-Store,Sports
GM02773,North America,New York,30,F,Budget,2020-09-06,Online,Electronics
GM02774,MENA,Dubai,35,M,Premium,2022-02-03,Online,Fashion
GM02775,MENA,Cairo,58,M,Standard,2021-10-28,In-Store,Electronics
GM02776,MENA,Riyadh,41,M,Standard,2022-06-21,Mobile App,Fashion
GM02777,Central Asia,Astana,26,M,Standard,2020-03-31,Online,Food & Grocery
GM02778,Europe,London,48,F,Standard,2020-12-04,In-Store,Sports
GM02779,MENA,Istanbul,58,M,Budget,2020-06-17,Online,Electronics
GM02780,Europe,Warsaw,27,F,Budget,2023-03-08,Mobile App,Electronics
GM02781,Central Asia,Tashkent,19,F,Budget,2021-07-31,Online,Food & Grocery
GM02782,North America,Chicago,55,F,Standard,2023-04-22,Call Center,Fashion
GM02783,Southeast Asia,Manila,32,M,Standard,2022-02-18,Call Center,Sports
GM02784,North America,Chicago,20,M,Standard,2020-06-18,Mobile App,Sports
GM02785,Southeast Asia,Singapore,60,F,Standard,2020-12-27,Online,Fashion
GM02786,Europe,Warsaw,48,F,Budget,2020-08-31,In-Store,Food & Grocery
GM02787,Southeast Asia,Bangkok,23,M,Standard,2020-05-17,Online,Fashion
GM02788,Europe,Paris,20,M,Standard,2022-11-17,Mobile App,Food & Grocery
GM02789,Southeast Asia,Singapore,28,M,Standard,2021-06-02,Mobile App,Fashion
GM02790,Southeast Asia,Jakarta,32,F,Standard,2023-11-22,Call Center,Sports
GM02791,North America,New York,62,M,Budget,2020-11-28,In-Store,Sports
GM02792,Southeast Asia,Bangkok,69,F,Standard,2022-08-22,In-Store,Electronics
GM02793,North America,Toronto,45,M,Standard,2023-09-02,In-Store,Food & Grocery
GM02794,Europe,Warsaw,27,F,Budget,2021-07-16,Online,Sports
GM02795,MENA,Cairo,55,F,Standard,2021-03-01,In-Store,Food & Grocery
GM02796,North America,Chicago,64,F,Premium,2023-03-05,In-Store,Food & Grocery
GM02797,Central Asia,Astana,67,M,Premium,2021-10-02,Mobile App,Home & Garden
GM02798,North America,Los Angeles,67,M,Premium,2021-12-09,In-Store,Home & Garden
GM02799,Southeast Asia,Manila,24,M,Standard,2023-07-14,Mobile App,Fashion
GM02800,Europe,Berlin,32,F,Budget,2020-04-16,Mobile App,Food & Grocery
GM02801,North America,New York,35,F,Standard,2021-07-13,In-Store,Fashion
GM02802,Southeast Asia,Bangkok,35,F,Standard,2020-05-17,Online,Fashion
GM02803,Southeast Asia,Singapore,69,M,Budget,2021-09-06,In-Store,Electronics
GM02804,Southeast Asia,Manila,58,F,Budget,2020-02-16,In-Store,Home & Garden
GM02805,MENA,Dubai,41,M,Standard,2021-01-02,Online,Home & Garden
GM02806,Southeast Asia,Manila,19,F,Standard,2020-01-06,Online,Sports
GM02807,North America,New York,57,M,Premium,2021-06-06,Call Center,Home & Garden
GM02808,Europe,Paris,37,F,Premium,2021-06-12,Online,Sports
GM02809,MENA,Riyadh,51,M,Premium,2023-07-19,In-Store,Food & Grocery
GM02810,North America,New York,60,M,Standard,2020-03-06,Mobile App,Electronics
GM02811,Europe,London,43,F,Standard,2021-02-23,In-Store,Fashion
GM02812,North America,Toronto,24,M,Premium,2023-09-24,In-Store,Fashion
GM02813,North America,New York,55,F,Premium,2022-07-22,Mobile App,Food & Grocery
GM02814,Europe,Berlin,47,F,Premium,2021-05-12,In-Store,Sports
GM02815,North America,Chicago,59,F,Standard,2024-02-01,Online,Beauty
GM02816,North America,Los Angeles,22,M,Standard,2020-11-26,Call Center,Food & Grocery
GM02817,MENA,Cairo,28,F,Standard,2022-02-06,In-Store,Sports
GM02818,Central Asia,Almaty,18,F,Standard,2022-09-27,In-Store,Food & Grocery
GM02819,Central Asia,Tashkent,51,M,Standard,2023-02-28,In-Store,Electronics
GM02820,Europe,Berlin,18,F,Premium,2021-06-13,Online,Food & Grocery
GM02821,Southeast Asia,Jakarta,36,M,Standard,2024-01-01,Call Center,Food & Grocery
GM02822,Europe,London,19,M,Budget,2020-08-30,Mobile App,Home & Garden
GM02823,North America,New York,38,M,Budget,2024-01-26,Online,Sports
GM02824,Europe,Paris,37,M,Standard,2020-12-15,Call Center,Electronics
GM02825,Europe,Amsterdam,40,M,Budget,2022-11-06,Mobile App,Fashion
GM02826,North America,Los Angeles,38,F,Standard,2024-01-29,In-Store,Beauty
GM02827,North America,New York,41,F,Premium,2022-01-04,In-Store,Beauty
GM02828,Central Asia,Tashkent,21,M,Budget,2022-05-31,Online,Sports
GM02829,MENA,Dubai,29,F,Premium,2020-12-28,In-Store,Food & Grocery
GM02830,Central Asia,Bishkek,39,F,Standard,2023-05-18,Online,Home & Garden
GM02831,MENA,Istanbul,37,F,Standard,2022-10-11,In-Store,Food & Grocery
GM02832,North America,Los Angeles,35,F,Standard,2021-06-08,In-Store,Sports
GM02833,Central Asia,Astana,18,F,Standard,2022-04-10,Mobile App,Beauty
GM02834,Europe,Amsterdam,47,M,Standard,2022-02-20,Mobile App,Beauty
GM02835,MENA,Riyadh,50,M,Standard,2021-02-23,Online,Food & Grocery
GM02836,Southeast Asia,Jakarta,41,M,Standard,2022-02-24,Mobile App,Food & Grocery
GM02837,Southeast Asia,Bangkok,31,F,Standard,2020-05-12,In-Store,Food & Grocery
GM02838,Central Asia,Tashkent,53,M,Budget,2020-01-14,In-Store,Fashion
GM02839,North America,New York,22,F,Budget,2022-12-03,Online,Home & Garden
GM02840,MENA,Dubai,28,M,Standard,2023-11-01,Mobile App,Home & Garden
GM02841,MENA,Riyadh,41,F,Premium,2020-10-21,Mobile App,Beauty
GM02842,North America,New York,48,M,Budget,2023-11-20,Mobile App,Beauty
GM02843,Southeast Asia,Singapore,30,M,Premium,2023-02-01,Mobile App,Sports
GM02844,Southeast Asia,Singapore,33,M,Standard,2021-03-20,Online,Sports
GM02845,North America,Toronto,41,M,Standard,2022-12-21,Mobile App,Fashion
GM02846,Europe,London,30,M,Budget,2021-02-15,In-Store,Beauty
GM02847,North America,Chicago,41,F,Premium,2021-09-21,Online,Sports
GM02848,Europe,Paris,71,M,Premium,2020-11-16,In-Store,Fashion
GM02849,North America,Chicago,43,M,Standard,2023-02-28,In-Store,Home & Garden
GM02850,Europe,Berlin,19,F,Standard,2022-03-28,Online,Beauty
GM02851,North America,Toronto,33,M,Standard,2023-05-07,Online,Electronics
GM02852,Europe,London,55,F,Standard,2022-06-23,Online,Beauty
GM02853,Europe,Warsaw,63,Other,Standard,2020-02-05,Online,Sports
GM02854,Southeast Asia,Manila,18,M,Premium,2022-03-01,Online,Beauty
GM02855,Central Asia,Almaty,66,M,Premium,2023-05-24,Online,Electronics
GM02856,MENA,Cairo,28,M,Budget,2021-08-08,Online,Beauty
GM02857,Europe,Berlin,68,F,Budget,2020-11-01,Call Center,Sports
GM02858,Central Asia,Bishkek,52,F,Standard,2022-10-04,Mobile App,Home & Garden
GM02859,Central Asia,Tashkent,60,F,Premium,2022-06-11,Online,Sports
GM02860,Europe,Paris,46,F,Premium,2020-01-12,Call Center,Fashion
GM02861,Southeast Asia,Singapore,54,M,Standard,2020-03-23,In-Store,Sports
GM02862,Europe,Warsaw,34,F,Standard,2022-11-21,In-Store,Fashion
GM02863,Southeast Asia,Jakarta,71,F,Standard,2023-12-02,In-Store,Beauty
GM02864,North America,New York,56,F,Standard,2023-01-14,In-Store,Fashion
GM02865,MENA,Dubai,59,F,Standard,2023-12-05,Online,Food & Grocery
GM02866,North America,Toronto,45,F,Budget,2022-08-14,Online,Beauty
GM02867,MENA,Riyadh,46,M,Premium,2021-12-13,In-Store,Fashion
GM02868,North America,New York,60,M,Premium,2023-07-03,In-Store,Sports
GM02869,Europe,Amsterdam,20,F,Premium,2020-08-28,Mobile App,Electronics
GM02870,Europe,London,69,M,Budget,2022-06-16,Online,Beauty
GM02871,Southeast Asia,Manila,27,F,Budget,2022-06-14,Mobile App,Fashion
GM02872,Southeast Asia,Jakarta,59,M,Standard,2022-06-25,In-Store,Electronics
GM02873,Southeast Asia,Jakarta,31,F,Premium,2024-01-15,Call Center,Fashion
GM02874,MENA,Cairo,29,F,Standard,2022-01-25,Online,Fashion
GM02875,North America,New York,64,M,Standard,2022-10-21,Mobile App,Fashion
GM02876,MENA,Istanbul,59,F,Standard,2021-08-23,Mobile App,Sports
GM02877,MENA,Dubai,47,F,Standard,2020-10-08,In-Store,Fashion
GM02878,Europe,Paris,49,F,Premium,2021-10-12,In-Store,Electronics
GM02879,North America,Toronto,49,M,Standard,2021-08-21,Online,Food & Grocery
GM02880,Europe,Paris,59,M,Standard,2022-09-05,Call Center,Fashion
GM02881,Europe,Warsaw,49,M,Standard,2023-02-16,Online,Food & Grocery
GM02882,Southeast Asia,Jakarta,43,M,Premium,2022-10-08,In-Store,Home & Garden
GM02883,Europe,Warsaw,68,F,Budget,2022-06-18,Online,Beauty
GM02884,Central Asia,Almaty,18,F,Standard,2023-01-08,In-Store,Sports
GM02885,Central Asia,Bishkek,59,F,Budget,2022-06-12,In-Store,Home & Garden
GM02886,Southeast Asia,Jakarta,19,F,Standard,2022-08-14,Mobile App,Home & Garden
GM02887,MENA,Istanbul,34,F,Budget,2020-08-06,In-Store,Electronics
GM02888,MENA,Riyadh,47,M,Budget,2021-12-27,Call Center,Electronics
GM02889,North America,Toronto,56,F,Standard,2022-10-05,In-Store,Food & Grocery
GM02890,North America,Toronto,24,M,Budget,2024-01-29,Online,Food & Grocery
GM02891,Europe,London,69,F,Standard,2021-06-01,Online,Sports
GM02892,North America,Chicago,44,M,Standard,2022-03-22,Mobile App,Sports
GM02893,North America,New York,26,M,Premium,2021-05-16,Online,Beauty
GM02894,North America,Toronto,39,F,Standard,2020-02-27,In-Store,Fashion
GM02895,Europe,Warsaw,51,F,Standard,2023-09-22,Online,Sports
GM02896,Southeast Asia,Jakarta,63,F,Budget,2022-03-24,In-Store,Sports
GM02897,MENA,Dubai,66,F,Premium,2021-09-05,Mobile App,Food & Grocery
GM02898,Europe,Paris,18,M,Standard,2021-03-01,In-Store,Fashion
GM02899,MENA,Dubai,26,F,Premium,2023-10-25,Online,Beauty
GM02900,Central Asia,Bishkek,37,M,Standard,2023-12-05,Online,Electronics
GM02901,Europe,Paris,70,F,Premium,2022-06-01,Online,Beauty
GM02902,North America,New York,36,F,Budget,2021-03-07,Online,Fashion
GM02903,Central Asia,Almaty,53,M,Standard,2023-05-04,In-Store,Electronics
GM02904,MENA,Riyadh,57,F,Standard,2023-11-01,In-Store,Electronics
GM02905,MENA,Istanbul,62,F,Budget,2022-08-05,Online,Electronics
GM02906,Central Asia,Bishkek,21,M,Standard,2023-10-20,In-Store,Beauty
GM02907,Southeast Asia,Singapore,26,F,Premium,2022-07-23,In-Store,Food & Grocery
GM02908,Europe,Berlin,58,F,Standard,2021-02-08,Online,Fashion
GM02909,Europe,Paris,39,F,Premium,2021-05-06,In-Store,Beauty
GM02910,Europe,London,35,M,Budget,2020-03-06,Online,Beauty
GM02911,Europe,London,29,M,Standard,2022-06-30,In-Store,Home & Garden
GM02912,Central Asia,Almaty,59,F,Standard,2021-01-25,Mobile App,Sports
GM02913,North America,Chicago,60,M,Standard,2020-03-23,Online,Beauty
GM02914,Southeast Asia,Jakarta,56,F,Premium,2022-09-29,In-Store,Home & Garden
GM02915,Europe,Amsterdam,26,M,Budget,2021-04-25,In-Store,Food & Grocery
GM02916,North America,New York,23,F,Budget,2022-02-15,Online,Food & Grocery
GM02917,North America,New York,36,F,Budget,2023-06-06,Mobile App,Fashion
GM02918,North America,Toronto,65,M,Standard,2022-02-23,In-Store,Home & Garden
GM02919,MENA,Istanbul,64,M,Standard,2023-06-02,In-Store,Beauty
GM02920,Europe,London,24,F,Premium,2023-02-10,In-Store,Fashion
GM02921,Europe,Warsaw,33,F,Standard,2021-10-13,Mobile App,Home & Garden
GM02922,North America,New York,22,M,Standard,2023-04-23,Call Center,Beauty
GM02923,North America,Chicago,33,F,Standard,2023-04-11,In-Store,Fashion
GM02924,Europe,Berlin,18,M,Budget,2021-06-06,Mobile App,Fashion
GM02925,MENA,Riyadh,68,M,Premium,2020-07-23,Online,Sports
GM02926,Southeast Asia,Jakarta,54,F,Premium,2022-01-11,In-Store,Food & Grocery
GM02927,North America,Los Angeles,56,M,Premium,2020-11-14,Online,Beauty
GM02928,Southeast Asia,Jakarta,36,F,Standard,2023-03-28,Online,Sports
GM02929,North America,Chicago,71,M,Premium,2020-10-04,In-Store,Fashion
GM02930,MENA,Cairo,54,M,Standard,2022-06-20,Mobile App,Fashion
GM02931,North America,Los Angeles,34,M,Standard,2020-05-27,In-Store,Home & Garden
GM02932,North America,Chicago,43,F,Premium,2022-02-16,In-Store,Sports
GM02933,Central Asia,Tashkent,39,F,Budget,2023-01-11,In-Store,Electronics
