review_id,customer_id,transaction_id,region,category,rating,review_text,sentiment_label,review_date
REV0001680,GM00798,TXN0009481,North America,Fashion,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-05-20
REV0001681,GM00195,TXN0002352,Europe,Home & Garden,3,Average quality. Okay for the price.,Neutral,2023-06-08
REV0001682,GM02547,TXN0029914,Central Asia,Sports,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-07-25
REV0001683,GM02932,TXN0034389,North America,Food & Grocery,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-08-08
REV0001684,GM01197,TXN0014065,Southeast Asia,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-06-18
REV0001685,GM01199,TXN0014130,North America,Sports,3,"Not bad, not great. Expected better for the price.",Neutral,2023-09-23
REV0001686,GM03333,TXN0038955,Europe,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-12-08
REV0001687,GM03308,TXN0038654,Central Asia,Fashion,3,It arrived on time. Product is acceptable.,Neutral,2022-10-26
REV0001688,GM03956,TXN0046060,Southeast Asia,Beauty,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-02-20
REV0001689,GM00338,TXN0004173,North America,Sports,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-08-19
REV0001690,GM00836,TXN0009952,MENA,Food & Grocery,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-04-08
REV0001691,GM02375,TXN0027859,North America,Sports,4,Great value for money. Highly recommend to everyone.,Positive,2022-12-29
REV0001692,GM01476,TXN0017343,North America,Home & Garden,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-12-27
REV0001693,GM00214,TXN0002631,Europe,Food & Grocery,5,The product quality is outstanding and durable.,Positive,2022-02-11
REV0001694,GM03592,TXN0041909,Europe,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-12-30
REV0001695,GM02350,TXN0027538,Central Asia,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-03-02
REV0001696,GM02591,TXN0030381,North America,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-02-09
REV0001697,GM03798,TXN0044293,Central Asia,Electronics,4,Super happy with my purchase. Fits perfectly.,Positive,2022-02-03
REV0001698,GM00138,TXN0001584,North America,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-09-20
REV0001699,GM01313,TXN0015434,MENA,Fashion,5,Customer service was incredibly helpful and responsive.,Positive,2024-01-09
REV0001700,GM02737,TXN0031920,Southeast Asia,Beauty,4,The product quality is outstanding and durable.,Positive,2022-10-12
REV0001701,GM01220,TXN0014356,Europe,Food & Grocery,3,Decent product. Does what it says. Nothing special.,Neutral,2023-04-17
REV0001702,GM01383,TXN0016331,Southeast Asia,Fashion,3,It arrived on time. Product is acceptable.,Neutral,2022-05-18
REV0001703,GM01563,TXN0018340,North America,Electronics,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-05-31
REV0001704,GM01033,TXN0012190,Europe,Sports,4,The product quality is outstanding and durable.,Positive,2022-05-14
REV0001705,GM02252,TXN0026451,Southeast Asia,Home & Garden,4,Customer service was incredibly helpful and responsive.,Positive,2024-02-26
REV0001706,GM01112,TXN0013142,Europe,Electronics,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-12-18
REV0001707,GM00866,TXN0010280,North America,Sports,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-07-11
REV0001708,GM01718,TXN0019899,North America,Electronics,5,Great value for money. Highly recommend to everyone.,Positive,2022-04-24
REV0001709,GM04439,TXN0051546,Southeast Asia,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-10-21
REV0001710,GM02274,TXN0026718,North America,Beauty,2,Delivery was extremely late and packaging was damaged.,Negative,2023-03-14
REV0001711,GM01982,TXN0023070,North America,Fashion,4,The product quality is outstanding and durable.,Positive,2023-08-18
REV0001712,GM04195,TXN0048780,North America,Sports,5,The product quality is outstanding and durable.,Positive,2024-04-24
REV0001713,GM02699,TXN0031571,North America,Beauty,3,Decent product. Does what it says. Nothing special.,Neutral,2023-02-25
REV0001714,GM03492,TXN0040794,North America,Home & Garden,4,Great value for money. Highly recommend to everyone.,Positive,2022-01-12
REV0001715,GM03874,TXN0045148,North America,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-02-21
REV0001716,GM00619,TXN0007319,North America,Electronics,1,Very disappointed. The product broke after one week.,Negative,2024-03-26
REV0001717,GM01836,TXN0021288,North America,Sports,5,Absolutely love this product! Exceeded my expectations.,Positive,2022-09-10
REV0001718,GM02119,TXN0024711,Central Asia,Sports,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-08-17
REV0001719,GM02855,TXN0033390,Central Asia,Home & Garden,4,Super happy with my purchase. Fits perfectly.,Positive,2022-03-13
REV0001720,GM00350,TXN0004365,North America,Electronics,2,Would not recommend. Waste of money.,Negative,2023-02-04
REV0001721,GM04083,TXN0047488,North America,Electronics,5,The product quality is outstanding and durable.,Positive,2024-02-20
REV0001722,GM04257,TXN0049510,Southeast Asia,Home & Garden,1,Not as described. Poor quality material. Returning it.,Negative,2023-12-09
REV0001723,GM02185,TXN0025648,North America,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-05-02
REV0001724,GM01506,TXN0017663,MENA,Fashion,4,Customer service was incredibly helpful and responsive.,Positive,2023-07-11
REV0001725,GM04071,TXN0047394,Europe,Fashion,5,Great value for money. Highly recommend to everyone.,Positive,2024-02-25
REV0001726,GM05000,TXN0058272,North America,Sports,5,The product quality is outstanding and durable.,Positive,2024-05-03
REV0001727,GM00145,TXN0001690,Europe,Home & Garden,4,The product quality is outstanding and durable.,Positive,2022-03-23
REV0001728,GM02096,TXN0024331,North America,Food & Grocery,4,Super happy with my purchase. Fits perfectly.,Positive,2022-05-25
REV0001729,GM03218,TXN0037670,Central Asia,Beauty,2,Not as described. Poor quality material. Returning it.,Negative,2022-02-17
REV0001730,GM00457,TXN0005565,Central Asia,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-07-23
REV0001731,GM00003,TXN0000036,North America,Food & Grocery,4,Customer service was incredibly helpful and responsive.,Positive,2023-09-19
REV0001732,GM04502,TXN0052221,MENA,Sports,3,Works fine. Packaging could be improved.,Neutral,2022-07-15
REV0001733,GM03333,TXN0038952,Europe,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2024-06-02
REV0001734,GM00517,TXN0006109,MENA,Fashion,5,Customer service was incredibly helpful and responsive.,Positive,2022-09-03
REV0001735,GM01619,TXN0018959,North America,Beauty,3,"Not bad, not great. Expected better for the price.",Neutral,2024-04-15
REV0001736,GM00652,TXN0007786,MENA,Beauty,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-02-06
REV0001737,GM04775,TXN0055472,Europe,Electronics,5,Great value for money. Highly recommend to everyone.,Positive,2024-03-23
REV0001738,GM02484,TXN0029095,Europe,Electronics,5,Customer service was incredibly helpful and responsive.,Positive,2022-01-01
REV0001739,GM00518,TXN0006133,North America,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-07-03
REV0001740,GM00437,TXN0005267,Central Asia,Food & Grocery,4,Super happy with my purchase. Fits perfectly.,Positive,2023-01-28
REV0001741,GM02693,TXN0031506,Central Asia,Beauty,5,Great value for money. Highly recommend to everyone.,Positive,2023-07-03
REV0001742,GM02151,TXN0025211,Europe,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-10-22
REV0001743,GM02774,TXN0032398,MENA,Sports,5,Super happy with my purchase. Fits perfectly.,Positive,2022-06-08
REV0001744,GM00599,TXN0007081,Europe,Beauty,4,Great value for money. Highly recommend to everyone.,Positive,2023-10-10
REV0001745,GM02550,TXN0029926,Central Asia,Home & Garden,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-09-02
REV0001746,GM01009,TXN0011989,Europe,Beauty,2,Delivery was extremely late and packaging was damaged.,Negative,2023-09-21
REV0001747,GM01341,TXN0015758,Europe,Food & Grocery,5,Great value for money. Highly recommend to everyone.,Positive,2023-08-21
REV0001748,GM03701,TXN0043269,North America,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2022-10-17
REV0001749,GM03063,TXN0035991,North America,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2024-02-02
REV0001750,GM04780,TXN0055540,Europe,Food & Grocery,4,Super happy with my purchase. Fits perfectly.,Positive,2022-11-19
REV0001751,GM04463,TXN0051729,Southeast Asia,Fashion,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-05-31
REV0001752,GM02932,TXN0034367,North America,Food & Grocery,3,Average quality. Okay for the price.,Neutral,2022-06-17
REV0001753,GM01161,TXN0013650,North America,Sports,4,Great value for money. Highly recommend to everyone.,Positive,2023-06-26
REV0001754,GM03550,TXN0041464,North America,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2023-06-04
REV0001755,GM02855,TXN0033395,Central Asia,Home & Garden,1,Delivery was extremely late and packaging was damaged.,Negative,2022-09-21
REV0001756,GM01742,TXN0020200,North America,Home & Garden,3,Average quality. Okay for the price.,Neutral,2023-09-28
REV0001757,GM03451,TXN0040334,MENA,Food & Grocery,5,Customer service was incredibly helpful and responsive.,Positive,2022-08-06
REV0001758,GM02071,TXN0024106,North America,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-09-30
REV0001759,GM00257,TXN0003157,Southeast Asia,Sports,5,The product quality is outstanding and durable.,Positive,2023-10-13
REV0001760,GM03355,TXN0039208,Europe,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2022-05-25
REV0001761,GM02399,TXN0028201,North America,Sports,1,Not as described. Poor quality material. Returning it.,Negative,2023-12-16
REV0001762,GM03654,TXN0042684,Europe,Fashion,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-03-12
REV0001763,GM00228,TXN0002827,MENA,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-05-20
REV0001764,GM02983,TXN0035021,North America,Beauty,2,Product stopped working after a few days. Very frustrating.,Negative,2023-03-02
REV0001765,GM04260,TXN0049560,MENA,Sports,5,The product quality is outstanding and durable.,Positive,2023-11-05
REV0001766,GM00481,TXN0005844,North America,Sports,5,The product quality is outstanding and durable.,Positive,2023-10-18
REV0001767,GM04536,TXN0052637,North America,Beauty,4,Super happy with my purchase. Fits perfectly.,Positive,2022-02-14
REV0001768,GM04077,TXN0047436,MENA,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-09-02
REV0001769,GM00811,TXN0009695,Southeast Asia,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-08-27
REV0001770,GM04607,TXN0053443,North America,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-06-14
REV0001771,GM03221,TXN0037699,MENA,Food & Grocery,3,Decent product. Does what it says. Nothing special.,Neutral,2024-05-03
REV0001772,GM04164,TXN0048441,MENA,Food & Grocery,5,Absolutely love this product! Exceeded my expectations.,Positive,2022-03-22
REV0001773,GM00175,TXN0002096,North America,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2024-04-28
REV0001774,GM02950,TXN0034617,Southeast Asia,Electronics,3,Works fine. Packaging could be improved.,Neutral,2024-01-06
REV0001775,GM04161,TXN0048413,MENA,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-05-06
REV0001776,GM00036,TXN0000458,North America,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-05-27
REV0001777,GM01506,TXN0017665,MENA,Beauty,5,Great value for money. Highly recommend to everyone.,Positive,2022-02-24
REV0001778,GM04876,TXN0056731,North America,Electronics,5,Great value for money. Highly recommend to everyone.,Positive,2022-12-04
REV0001779,GM00149,TXN0001749,Central Asia,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-06-28
REV0001780,GM03607,TXN0042111,North America,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-10-17
REV0001781,GM00649,TXN0007709,North America,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2022-08-06
REV0001782,GM03542,TXN0041370,North America,Beauty,3,Decent product. Does what it says. Nothing special.,Neutral,2022-12-10
REV0001783,GM02635,TXN0030815,North America,Fashion,4,The product quality is outstanding and durable.,Positive,2022-03-21
REV0001784,GM04462,TXN0051723,MENA,Food & Grocery,2,Not as described. Poor quality material. Returning it.,Negative,2023-12-15
REV0001785,GM04492,TXN0052065,North America,Home & Garden,3,It arrived on time. Product is acceptable.,Neutral,2023-04-14
REV0001786,GM00797,TXN0009469,Southeast Asia,Sports,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2024-03-14
REV0001787,GM03056,TXN0035891,Southeast Asia,Fashion,3,It arrived on time. Product is acceptable.,Neutral,2024-02-06
REV0001788,GM04686,TXN0054449,MENA,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-05-15
REV0001789,GM00331,TXN0004087,Europe,Electronics,3,Works fine. Packaging could be improved.,Neutral,2023-04-07
REV0001790,GM03116,TXN0036586,Southeast Asia,Fashion,3,Average quality. Okay for the price.,Neutral,2023-03-04
REV0001791,GM00552,TXN0006537,Southeast Asia,Beauty,3,Works fine. Packaging could be improved.,Neutral,2022-01-12
REV0001792,GM00121,TXN0001423,North America,Fashion,4,Great value for money. Highly recommend to everyone.,Positive,2022-03-10
REV0001793,GM01868,TXN0021627,Europe,Sports,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-02-11
REV0001794,GM04608,TXN0053451,Europe,Food & Grocery,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-06-30
REV0001795,GM01585,TXN0018552,Southeast Asia,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-11-17
REV0001796,GM03230,TXN0037755,Europe,Home & Garden,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-10-04
REV0001797,GM01399,TXN0016523,North America,Sports,4,Super happy with my purchase. Fits perfectly.,Positive,2024-05-08
REV0001798,GM02046,TXN0023790,North America,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-06-06
REV0001799,GM01787,TXN0020762,North America,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-07-01
REV0001800,GM01414,TXN0016649,Central Asia,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2024-04-22
REV0001801,GM01701,TXN0019707,Southeast Asia,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-04-29
REV0001802,GM01371,TXN0016197,Southeast Asia,Beauty,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-07-28
REV0001803,GM02059,TXN0023975,North America,Sports,4,The product quality is outstanding and durable.,Positive,2022-12-11
REV0001804,GM02993,TXN0035148,North America,Home & Garden,4,Customer service was incredibly helpful and responsive.,Positive,2022-08-31
REV0001805,GM01276,TXN0015007,Central Asia,Food & Grocery,2,Would not recommend. Waste of money.,Negative,2023-09-18
REV0001806,GM03507,TXN0040930,Southeast Asia,Fashion,1,Not as described. Poor quality material. Returning it.,Negative,2022-04-26
